Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg)
CA3518512041619860826,RANCHITA,35.185,-120.416,1986,8,766.44,0.27,504.09,247.23,2.52,12.33,62509786.56,3395786.58,114939.612,928427.04,33144.237,54400.8024,42843.978,38047.7988,63908.514,358401.87,299054.682,32246.3502
CA3524011954519860717,DERBY ACRE,35.24,-119.545,1986,7,669.87,70.29,267.84,326.07,0.63,5.04,11177066.16,628433.73,17126.514,180424.08,9275.2389,10161.5976,12211.677,10598.3262,18343.341,55834.371,24789.033,7806.0987
CA3635212179519861106,BOTTCHER,36.352,-121.795,1986,11,1085.13,0.09,453.15,443.16,172.62,16.11,134255958.8,6580034.19,296175.258,1956522.96,76005.9459,97150.0896,74921.895,80656.6914,101208.663,854137.989,916691.175,35854.9713
CA3637812142519861106,RIVER,36.378,-121.425,1986,11,1866.69,0.36,679.68,882.81,295.11,8.73,178419516.5,9628226.28,333374.418,2640720.96,93493.2312,153568.0134,118962.054,106839.7722,176582.808,1033109.064,887360.436,88569.0576
CA3644512127719860524,BRYANT CANYON,36.445,-121.277,1986,5,856.8,76.41,200.43,565.47,13.95,0.54,32524972.2,1938177.18,46791.756,500051.52,18179.9118,32942.8116,28818.774,22305.924,45409.194,162785.394,77427.846,25425.495
CA3665912086319860602,PANOCHE 2,36.659,-120.863,1986,6,629.19,15.93,229.32,350.91,30.87,2.16,11087389.08,619332.12,17117.658,179796.96,9499.788,9956.1834,12330.63,10799.8686,18445.212,55420.632,24557.22,7634.6316
CA3680411928319860729,UNNAMED,36.804,-119.283,1986,7,432.54,0,61.47,369.45,0.72,0.9,43635296.34,2329368.66,83305.881,644357.52,23000.3424,36858.8709,28444.059,26052.5007,41843.358,255723.192,226988.766,20462.2758
CA3687111893619860909,DEER,36.871,-118.936,1986,9,4434.48,28.53,974.43,1979.55,1429.74,22.23,547116691.1,27295623.9,1174465.449,7993432.08,305167.0068,409233.8997,315315.351,327981.2967,434534.49,3426055.524,3558472.434,168236.0298
CA3692111925619860721,SYCAMORE,36.921,-119.256,1986,7,471.24,0,183.78,284.67,1.62,1.17,53676152.82,2703632.04,113478.111,785340.72,29705.679,40861.7235,31482.567,32151.4533,43831.908,333175.122,339563.448,17692.3224
CA3775711971519860727,CASCADE CR,37.757,-119.715,1986,7,836.55,19.89,464.04,305.55,39.96,7.11,80950565.34,3986874.18,177236.253,1180744.56,45703.8792,59112.4581,45647.271,48668.5143,62015.922,512703.072,545224.734,22529.3058
CA3883011980819860716,FREDRICKSBURG,38.83,-119.808,1986,7,1455.57,1.35,387.18,689.22,313.02,64.8,147399761.9,7800798.33,285688.008,2175827.76,78877.3077,122606.1054,95296.959,88684.7472,139131.513,870661.539,788593.581,66163.4631
CA4037712021119860718,WENDEL,40.377,-120.211,1986,7,663.21,0,460.08,201.78,0,1.35,39236439.78,2376217.98,55057.491,596779.92,19452.0888,40889.0187,33107.625,24571.1673,52988.526,195517.728,91794.69,31791.3246
CA3342311748319860512,UNNAMED,33.423,-117.483,1986,5,6629.22,22.05,429.21,6141.87,3.78,32.31,362815689.6,21762375.3,521431.146,5522389.92,185253.2982,372119.6106,305686.152,231162.6042,485976.726,1826304.858,906454.098,285309.189
CA3765612152919860609,UNNAMED,37.656,-121.529,1986,6,1138.14,5.4,0.72,763.47,38.61,329.94,39618544.32,2341946.79,57254.004,615268.08,24151.4091,39522.8898,36824.013,29166.9624,57497.931,197443.341,90568.827,30645.9909
CA3289011701019870618,ASSIST 79,32.89,-117.01,1987,6,828.9,0.18,626.85,200.43,1.44,0,55242765.36,3362123.52,76993.416,836896.32,26170.9056,58074.1488,45731.592,33428.88,73592.712,275136.48,129367.728,45204.2712
CA3318111704219871004,GRADE,33.181,-117.042,1987,10,892.71,2.34,333.09,512.73,44.55,0,63559920.6,3848502.24,90281.376,959634.72,29662.02,66296.1276,51467.328,37804.1436,82696.14,319860.936,159889.032,50907.906
CA3334511692919871003,PALOMAR,33.345,-116.929,1987,10,4150.62,2.25,1515.87,1667.25,965.25,0,517912928.8,25839395.55,1111664.907,7567201.44,288977.9769,387405.9981,298624.068,310588.8021,411553.575,3242920.167,3367625.787,159322.3749
CA3360911722119871003,ANTELOPE,33.609,-117.221,1987,10,1311.57,3.24,890.64,398.07,7.2,12.42,71139188.16,4314188.61,99966.366,1078589.52,34247.4669,74340.8388,59032.953,43501.2354,94729.581,355405.563,169926.777,57622.8267
CA3374811752419870909,SILVERADO,33.748,-117.524,1987,9,2585.97,20.7,1133.91,1072.8,358.02,0.54,234551096.1,12907760.76,421482.375,3480994.8,120247.5582,208836.7155,161272.359,139782.8421,243177.876,1330091.082,1075859.856,127872.18
CA3389411671019870614,VERBENIA,33.894,-116.71,1987,6,559.44,19.35,532.08,3.6,0,4.41,34818359.94,2104472.61,49363.029,527892.48,16904.1375,36186.2847,28832.94,21382.3863,46165.221,174630.321,85332.285,27900.3663
CA3427111744319870531,TRUCK,34.271,-117.443,1987,5,438.66,0,95.94,277.02,62.64,3.06,34983508.14,2030133.87,55708.911,524041.92,17049.9681,34052.3109,26365.248,20815.1253,41279.139,186261.039,121134.267,23933.2473
CA3431911917319871111,PEPPERTREE CONTROLLE,34.319,-119.173,1987,11,504.09,3.78,419.58,80.1,0.18,0.45,31978937.16,1929813.84,45740.52,483372,15201.8208,33166.3932,26010.288,19263.078,41670.828,161314.416,81564.912,25379.7012
CA3432611717719870823,JEEP,34.326,-117.177,1987,8,617.58,10.08,222.3,376.74,8.28,0.18,45091856.7,2743960.05,63139.023,681276.96,20886.6771,47413.5633,36766.566,26770.8501,59252.013,225408.429,108544.509,36737.6175
CA3459411855519870920,RUBY,34.594,-118.555,1987,9,4046.76,0.54,635.22,2256.66,1154.34,0,382966785,21033711.81,690834.114,5682988.08,197019.4365,339814.6884,262787.517,228603.9834,395621.145,2175989.499,1770277.473,206956.2735
CA3466411915219871002,FISH,34.664,-119.152,1987,10,1639.62,22.68,485.01,801.54,330.39,0,162093865.1,8467708.68,321315.561,2390364.72,88396.3098,131732.1369,103192.857,98338.8519,148922.28,969066.126,904479.048,67844.9628
CA3504112034719870505,SLU-0864,35.041,-120.347,1987,5,1435.41,11.34,1342.62,51.57,1.8,28.08,126742938.5,6700315.95,245981.646,1871691.12,68179.5027,105209.9352,82123.083,76576.437,119779.803,749000.997,679071.087,56642.8221
CA3510711875219870505,UNNAMED,35.107,-118.752,1987,5,985.77,14.76,95.4,835.65,39.96,0,37521146.52,2155522.05,58778.748,577787.76,22868.2881,35725.4802,32884.335,27070.3908,50584.581,195077.655,112299.345,25971.8859
CA3512811868019870911,UNNAMED,35.128,-118.68,1987,9,1328.76,0.18,496.8,823.41,6.21,2.16,143350907,7385714.46,291825.954,2104800.48,77883.957,113703.2442,87653.7,85752.1458,124853.346,870801.246,845257.95,54887.6358
CA3516711873119870911,UNNAMED,35.167,-118.731,1987,9,493.65,0,209.07,276.12,8.46,0,52241298.12,2706526.71,105294.996,767981.52,28319.8779,41847.975,32345.685,31313.502,46319.175,315514.701,302062.635,20714.2569
CA3536512051719870804,PILITAS,35.365,-120.517,1987,8,428.4,1.35,94.95,300.06,31.68,0.36,38701965.06,2128628.52,69569.235,574729.2,19958.0814,34420.8807,26707.275,23179.9473,40245.876,219435.642,177349.32,21075.3432
CA3576511828619870830,FAY,35.765,-118.286,1987,8,4117.86,1.44,1534.23,1582.29,738.09,261.81,409410352.4,21744931.14,787951.998,6048797.76,218883.6054,342678.6306,266931.9,246790.9674,390919.338,2408570.154,2158523.37,187513.2558
CA3600012102719870707,UNNAMED,36,-121.027,1987,7,878.67,8.1,667.26,199.89,3.33,0.09,72995389.38,4059163.44,128134.125,1086404.4,37363.6998,66144.9861,51460.137,43807.9347,78185.196,408591.522,317302.668,41834.3976
CA3623312044519870519,NUNEZ,36.233,-120.445,1987,5,640.8,77.85,111.51,259.83,3.42,188.19,13254051.6,750103.2,20500.938,210605.76,10019.5956,12226.0878,13503.186,11555.4186,20416.428,67185.324,33070.464,9202.518
CA3630012029019870514,STATECA 17,36.3,-120.29,1987,5,879.12,0.81,57.51,729.99,71.73,19.08,13543290.54,749660.31,21126.015,221011.2,12109.6917,11952.2493,15429.132,13676.8725,22952.727,67753.179,29936.943,9142.1253
CA3641011879419870829,CASE,36.41,-118.794,1987,8,2009.25,0,469.17,898.74,638.82,2.52,269796874.3,13225015.53,595191.438,3930906.96,152471.7297,195295.4532,150313.797,161814.2346,203060.169,1716635.511,1842891.453,72069.2559
CA3684611939119870831,RED MOUNTAIN,36.846,-119.391,1987,8,1761.12,0,297.72,1440,17.64,5.76,143767753,8354482.11,228216.051,2153733.12,69868.4769,140262.8985,108483.66,85426.7985,170015.355,764299.791,494117.235,98856.3249
CA3689911932019870801,UNNAMED,36.899,-119.32,1987,8,919.89,0.09,416.25,372.87,126.9,3.78,110372364.4,5466790.98,239633.406,1610737.92,61902.5958,81458.1738,62741.916,66183.4386,85775.058,695730.042,732710.394,32102.3142
CA3694211921919870801,UNNAMED,36.942,-119.219,1987,8,533.79,0.09,244.98,258.3,29.25,1.17,62873881.92,3136042.44,135024.426,918515.52,35063.82,47008.827,36205.902,37678.7538,49881.528,393821.352,409277.988,19296.0144
CA3721711931119870622,UNNAMED,37.217,-119.311,1987,6,584.28,0,170.1,291.96,118.08,4.14,64121602.5,3309783.12,130104.693,941862.96,34810.551,51028.2333,39370.689,38381.5323,56179.98,388767.618,375653.916,24842.052
CA3751312135519870507,GERBER,37.513,-121.355,1987,5,566.37,0,167.49,396.18,2.52,0.18,27108699.84,1535242.05,44595.45,412203.6,15599.9205,25247.8728,21988.773,18370.4814,33637.221,145316.547,95930.937,17408.6883
CA3761311891419870830,LAUREL,37.613,-118.914,1987,8,452.52,4.59,154.71,225.54,66.33,1.35,49445383.32,2530961.01,101725.956,725652.72,27113.7609,38756.025,29996.415,29701.854,42458.445,302094.351,297112.905,18197.8659
CA3766611959519870723,LOST BEAR,37.666,-119.595,1987,7,738,0.45,336.42,330.48,70.65,0,70813132.2,3458749.14,157050.684,1031258.88,40148.0586,50914.6524,39207.834,42501.4632,52745.958,451954.71,488204.226,18348.849
CA3773211993719870830,LARSON,37.732,-119.937,1987,8,19930.05,32.67,4785.84,7645.14,7434.54,31.86,2621889918,129281358.2,5732338.59,38234941.2,1475095.981,1918940.605,1477257.327,1572040.921,2009288.619,16594775.07,17625442.56,735536.1357
CA3779612006019870830,HAMM,37.796,-120.06,1987,8,15918.3,93.87,2373.48,5738.4,7529.22,183.33,1931509809,97119789.93,4094287.758,28257014.16,1071612.138,1465655.44,1130597.541,1158346.586,1571276.097,12006636.33,12275103.79,629188.6743
CA3791712013219870831,PAPER,37.917,-120.132,1987,8,19949.04,166.5,3870.18,7263.81,8266.23,382.32,2406114554,121186437.8,5085830.106,35214181.92,1334417.49,1831348.715,1414259.226,1444201.875,1969049.736,14931481.79,15208282.94,793539.3888
CA3793111987719870903,JARREL,37.931,-119.877,1987,9,710.19,0.36,188.01,374.76,141.93,5.13,95453303.22,4697167.32,209320.263,1391690.16,53818.515,69597.3627,53613.783,57273.7005,72757.548,605191.914,645023.952,26349.2784
CA3801911975119870628,FROG,38.019,-119.751,1987,6,1396.35,50.13,718.56,494.73,131.67,1.26,125920685.5,6241213.35,272794.95,1839898.8,71126.1855,93029.0184,72299.799,76086.9162,98966.583,792354.681,831145.131,36985.6449
CA3878911982219870729,ACORN,38.789,-119.822,1987,7,2567.16,11.43,749.34,766.53,948.24,91.62,255917184.1,13436131.68,503481.708,3771891.36,137638.3392,209898.6912,162831.132,153775.2456,236055.924,1524454.416,1410816.168,109819.0044
CA3895812277519870416,UNNAMED,38.958,-122.775,1987,4,722.7,0,532.35,188.91,0.9,0.54,52480613.34,3108694.23,79073.001,790355.52,25384.1913,52817.5899,41336.622,31571.5599,65509.155,271562.391,156042.783,38932.1793
CA3904112055819870831,BIG,39.041,-120.558,1987,8,424.44,10.71,72.72,174.06,166.86,0.09,61760852.28,2996830.44,138332.736,898449.12,35165.07,43859.5092,33739.884,37055.8044,45029.952,396493.38,433310.796,15081.8976
CA3935312277119870901,FOUTS,39.353,-122.771,1987,9,6836.76,4.32,2005.56,2760.48,1821.42,244.98,540679519.4,28386496.98,1056758.598,8016276.96,303229.8342,442908.6246,358404.876,338286.4398,519515.262,3200328.522,2907681.354,235729.4778
CA3941712307519870929,LAUDER,39.417,-123.075,1987,9,826.38,0,92.61,313.56,344.88,75.33,87858277.38,4364363.43,189066.951,1288329.12,50630.3973,65130.0417,51915.42,54254.6073,71330.571,549943.803,569902.095,26580.1041
CA3944912076419870829,PALMER,39.449,-120.764,1987,8,863.19,0.18,180,307.53,371.88,3.6,125229346.6,6123077.19,277307.244,1823946.48,70924.3371,90219.5946,69455.061,75136.9968,93551.787,798546.573,861065.739,32741.9397
CA3954212303919870831,MENDENHALL,39.542,-123.039,1987,8,21916.26,18.18,4354.2,7787.43,9403.47,352.98,1828074430,94964831.01,3642246.126,27054987.12,1033292.575,1469520.36,1188943.785,1143573.147,1707406.425,10938229.73,10213184.39,749997.4239
CA3955112096819870829,INDIAN,39.551,-120.968,1987,8,3563.37,0,419.4,1033.65,2093.76,16.56,532203769.3,25995742.02,1180293.435,7750321.2,301656.7764,382689.1647,294613.965,319347.7893,396354.006,3396699.252,3669140.43,137934.3222
CA3968012006219870613,BALLS CANYON 2,39.68,-120.062,1987,6,520.56,0.36,151.56,234.81,127.26,6.57,41628654.9,2455788.51,63561.123,625433.76,19950.9993,41628.4533,32255.1,24756.1677,51030.999,217016.631,129139.515,30333.7845
CA3968312107719870831,ASSIST P.N.F.,39.683,-121.077,1987,8,499.05,0,66.51,114.12,316.98,1.44,76145929.74,3708520.83,169615.719,1108370.88,43247.1609,54453.4317,41907.888,45689.8365,56182.923,487250.775,529066.467,19230.6033
CA3975012017819870613,USFS 10,39.75,-120.178,1987,6,514.62,0.63,247.14,214.29,9.27,43.29,41327564.22,2353908.6,68652.585,618282,20846.745,38984.8509,30551.409,24960.2427,47199.348,224622.846,157794.696,26316.4464
CA4009112291519870902,LAZYMAN,40.091,-122.915,1987,9,605.25,0.09,407.25,174.06,23.76,0.09,57033321.84,2904227.19,117959.4,839098.8,32134.0203,44252.7318,35112.969,35053.2468,49475.475,349001.325,344085.651,20508.2253
CA4009212322519870831,TRAVIS,40.092,-123.225,1987,8,4680.72,2.88,1935.18,1713.78,877.86,151.02,425700929.5,21772633.95,872930.592,6274502.64,240886.7919,332862.2406,266313.213,263591.9676,376913.655,2590943.337,2521768.167,158038.8489
CA4010812030519870830,CLARK,40.108,-120.305,1987,8,15860.79,24.57,5331.6,5783.13,3358.62,1362.87,1705379755,87791881.68,3470195.7,25080487.2,938715.9336,1350163.562,1054548.396,1032628.248,1501186.716,10348928.71,10014993.5,653069.1924
CA4040412333919870830,FLUME,40.404,-123.339,1987,8,4935.33,3.33,1958.22,1915.83,1052.28,5.67,443333293.4,21820629.24,965422.125,6507788.4,261440.6058,322871.2461,262441.557,278419.8627,357412.176,2791364.382,2926442.448,126040.4676
CA4044812339819870830,WALLOW,40.448,-123.398,1987,8,1385.64,5.94,953.1,347.94,78.48,0.18,162796700,7942622.67,361293.111,2372915.52,93031.1361,116775.6237,90701.496,98420.2317,121934.835,1038976.911,1121843.979,41967.1881
CA4048312320019870830,PEANUT,40.483,-123.2,1987,8,2455.38,0.81,610.56,1044.18,792.09,7.74,221625222.5,11104179.57,469610.91,3259962,128419.4709,166854.6396,134789.409,138448.737,186980.589,1373812.083,1393180.641,71897.2011
CA4050112330719870830,FRIENDLY,40.501,-123.307,1987,8,1406.34,1.35,500.58,537.57,366.48,0.36,83730521.16,4106473.74,181208.304,1242895.68,53302.6926,60406.9776,53641.746,56685.3228,73160.442,522648.018,535890.654,24261.5142
CA4052712339819870830,COLD,40.527,-123.398,1987,8,5987.79,12.87,3605.13,1785.42,580.86,3.51,594799701.3,29148680.25,1307572.155,8700537.6,345324.2535,429948.7065,341773.47,366568.2765,462568.725,3770414.505,4012122.105,161268.8535
CA4057812346719870830,JESSIE,40.578,-123.467,1987,8,1412.19,7.11,509.94,588.42,299.7,7.02,176144427.5,8579576.34,391967.469,2566273.68,100637.6616,125961.4737,97660.287,106341.8931,131014.854,1126042.992,1220000.958,44704.9998
CA4058812355519870830,BLAKE,40.588,-123.555,1987,8,615.51,0.09,68.67,138.96,395.19,12.6,40535601.66,2097632.7,80685.747,603825.84,24105.9024,32311.5399,27487.161,26572.7925,39355.146,241632.504,222898.554,16591.4082
CA4060612338819870830,TRINITY,40.606,-123.388,1987,8,542.34,0.72,332.28,172.08,37.26,0,67032408.42,3260937.6,149457.123,976307.76,38303.3466,47824.2207,37042.335,40438.9953,49616.496,429035.31,465964.02,16816.3164
CA4062412045019870627,BLACKS,40.624,-120.45,1987,6,459.9,1.44,452.61,5.04,0,0.81,34531276.5,2074770.72,50163.309,520487.28,16217.1342,35574.4989,27568.881,20507.6475,44104.716,175687.866,93085.524,26903.124
CA4065412339719870830,BEAR,40.654,-123.397,1987,8,2131.65,8.19,907.92,935.82,252.63,27.09,201965831.5,9955648.44,439385.175,2961327.6,117907.9038,147549.4947,118652.823,125681.8005,161752.788,1271661.066,1333826.352,57794.4072
CA4065812346619870830,GULCH,40.658,-123.466,1987,8,2652.3,16.74,689.76,956.97,970.56,18.27,226355381.3,11231162.19,486298.782,3330149.04,133583.2947,167305.8528,136972.971,143049.9546,188220.483,1413388.773,1455373.359,68782.5621
CA4078012142619870831,LOST,40.78,-121.426,1987,8,9549.45,1528.92,1922.22,4527.72,1462.23,108.36,930824421.7,47972408.04,1893493.251,13670799.12,506382.759,738681.0003,570386.475,557651.9997,812711.664,5651437.554,5478508.8,357310.3932
CA4083712302219870830,EAST,40.837,-123.022,1987,8,4261.5,1.89,1926.9,1269.36,1062.54,0.81,472870466.8,23827546.62,997826.229,6927486.48,263835.8172,360142.2153,280123.875,285630.5187,390301.794,2930446.332,2974916.61,156961.7874
CA4090212304019870830,RIPSTEIN,40.902,-123.04,1987,8,1376.19,0.72,544.32,371.97,459.18,0,132507605.7,6978353.31,258937.101,1955956.32,71602.7949,109251.6291,85382.046,80172.4023,124114.707,785995.155,719401.419,58010.5665
CA4099312310719870901,STRAUSE,40.993,-123.107,1987,9,2589.75,6.57,938.88,863.01,781.02,0.27,292468380.5,14795875.08,613458.972,4285247.04,162139.59,224393.1948,173913.912,176052.87,243283.932,1806592.356,1821206.628,99632.9556
CA4105412315719870830,CHINA,41.054,-123.157,1987,8,3695.76,0,1333.62,1425.06,937.08,0,427020581.5,20891745.36,942242.22,6237000,246184.3152,307796.0364,242257.428,260996.5188,327041.064,2714212.368,2905323.192,113561.6904
CA4110812319119870830,ST.CLAIRE,41.111,-123.184,1987,8,3459.24,6.57,1827.18,1325.07,299.25,1.17,432483069.1,21120476.94,958866.867,6301783.44,246186.4032,310818.5739,240490.017,260606.0169,323577.99,2759085.432,2977314.858,112190.9382
CA4119312328919870830,HOTELLING,41.193,-123.289,1987,8,7129.53,19.44,3616.56,2276.73,1209.24,7.56,830144679.8,40710889.17,1827043.362,12116719.44,474439.4973,601184.304,469220.805,503759.079,634803.885,5270865.867,5631485.985,224240.7483
CA4119812272519870831,DOE,41.198,-122.725,1987,8,995.22,3.06,352.17,304.83,335.16,0,98574744.24,5007647.34,204963.228,1447875.36,55155.0654,76175.9496,59863.95,60066.0684,84130.758,605379.474,602030.07,34747.7418
CA4123912321119870830,GLASGOW,41.239,-123.211,1987,8,5462.37,17.82,2311.38,1637.91,1486.35,8.91,475053979.5,24508659.33,959531.193,7012769.76,267303.2607,377303.3343,302174.208,294381.2079,431185.761,2866390.785,2733095.637,186257.5875
CA4135112309619870831,NIELON,41.351,-123.096,1987,8,627.84,0.09,247.86,154.26,225.63,0,78144424.56,3914103.24,166683.006,1142478.72,43473.384,58878.4338,45397.17,46858.8942,62832.024,487525.104,502351.38,24751.4112
CA4139712116519870831,LIGHTNING 120 (CRANK),41.397,-121.165,1987,8,1435.77,0.36,276.57,420.12,737.73,0.99,186958038.2,9446628.69,393244.866,2736663.12,103188.3165,143147.0304,110276.901,111945.735,154038.861,1157091.723,1171767.969,62989.9803
CA4141212331619870830,YELLOW 2,41.412,-123.316,1987,8,21702.78,85.32,12484.08,5832.63,3293.64,7.11,2503788632,123428213.1,5471763.057,36541178.64,1416748.964,1831337.976,1419140.439,1509694.768,1930487.202,15837824.56,16796589.79,703374.381
CA4146512132219870715,QUAKING,41.465,-121.322,1987,7,1787.22,11.34,585.09,1168.29,22.32,0.18,172874743.9,9470928.42,313566.984,2563642.08,88978.2642,152741.4228,117913.95,103029.6312,177179.994,985283.262,809009.01,92267.7894
CA4163812338919870830,KING TITUS,41.638,-123.389,1987,8,28891.89,146.52,15609.06,9058.77,4076.46,1.08,3485703139,170708983,7699232.052,50786108.64,1973034.848,2518804.159,1940732.262,2092625.032,2619171.774,22193322.93,23856851.72,924499.989
CA4165612314419870830,KELSEY,41.656,-123.144,1987,8,1489.95,0.45,611.55,696.15,181.8,0,167870766.1,8582514.66,346039.713,2463366.96,92191.7808,131292.6345,101673.387,100899.0963,143745.138,1026736.344,1012272.318,61322.0562
CA4174812318019870901,LAKE,41.748,-123.18,1987,9,7453.89,13.32,5158.89,1858.23,420.12,3.33,853394461.7,42325640.1,1848319.137,12461217.84,479317.2624,631348.0425,487715.787,512966.7603,667864.818,5370894.648,5637202.398,251186.9778
CA4175612352619870830,TEN BALD,41.756,-123.526,1987,8,7946.28,1.98,2617.02,3783.33,1543.86,0.09,809394699.1,42121988.1,1619133.327,11903095.44,436060.2564,653638.8159,504006.561,483886.1565,724778.226,4868425.044,4615804.854,329341.8762
CA4175812328419870830,GULCH,41.758,-123.284,1987,8,4442.58,6.21,2264.22,1694.61,477.54,0,573902748.2,28056449.88,1271137.041,8358703.92,325098.0018,413334.6417,318232.665,344369.6703,428562.576,3660061.878,3947619.6,149851.2276
