OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,COMPLEX_NAME,COMPLEX_INCNUM,SHAPE_Length,SHAPE_Area
43005,2021,CA,CCO,KRN,GRANITE INC,2109669,2021/03/01 00:00:00+00,2021/03/01 00:00:00+00,Power Line,,2.3,2.3814552,1,Suppression (Wildfire),,,,711.6617135,14589.46885
43179,2021,CA,USF,SQF,BOYDEN 1,401,2021/03/03 00:00:00+00,2021/03/18 00:00:00+00,Debris,D7E40363-FBF7-48F9-89B1-949414CBE236,15,14.573442,6,Suppression (Wildfire),,,,1159.946336,92198.81445
43038,2021,CA,LRA,VNC,VIRGINIA,20184,2021/03/05 00:00:00+00,2021/03/06 00:00:00+00,Unknown/Unidentified,Approx size and location,5,4.2598147,6,Suppression (Wildfire),,,,615.986734,25313.69841
43132,2021,CA,BLM,CDD,GRAPEVINE,4735,2021/03/14 00:00:00+00,2021/03/20 00:00:00+00,Debris,{76E76EF2-A010-4AC9-8BD8-6A96987876F5},86,86.206894,6,Suppression (Wildfire),,,,8134.011938,530694.5273
42901,2021,CA,NPS,MNP,CASTLE,4963,2021/03/19 00:00:00+00,2021/03/21 00:00:00+00,Campfire,,5,5.1360264,7,Suppression (Wildfire),,,,1465.369354,31292.40948
43121,2021,CA,USF,KNF,HORSE,2220,2021/03/26 00:00:00+00,2021/04/01 00:00:00+00,Miscellaneous,F2B12621-8816-4738-8EBB-B6E070323D8B,10.6,10.612824,6,Suppression (Wildfire),,,,1051.316122,77501.06574
42802,2021,CA,LRA,SKU,REFUGE,2246,2021/03/27 00:00:00+00,2021/03/29 00:00:00+00,Escaped Prescribed Burn,,874,873.39172,1,Suppression (Wildfire),,,,12370.08517,6392786.802
42907,2021,CA,CDF,TCU,LINE,4017,2021/03/28 00:00:00+00,2021/03/28 00:00:00+00,Debris,,22.39,21.610332,1,Suppression (Wildfire),,,,1938.253849,140340.4822
42911,2021,CA,CDF,SHU,WOODMAN,3083,2021/04/01 00:00:00+00,2021/04/01 00:00:00+00,Debris,Escaped debris burn,35,24.852085,1,Suppression (Wildfire),,,,2716.048359,175050.3471
43175,2021,CA,LRA,VNC,MADERA 2,27506,2021/04/01 00:00:00+00,2021/04/01 00:00:00+00,Equipment Use,IRWIN_ID = {EC3AD856-8A0A-4558-99D0-103003B761BD},,14.219073,4,Suppression (Wildfire),,,,1480.0335,84508.25529
43039,2021,CA,CCO,VNC,WESTWOOD,28477,2021/04/04 00:00:00+00,2021/04/04 00:00:00+00,Unknown/Unidentified,,25,22.98317,1,Suppression (Wildfire),,,,1773.007976,136646.3068
43117,2021,CA,USF,KNF,ELK,2454,2021/04/04 00:00:00+00,2021/04/13 00:00:00+00,Unknown/Unidentified,C1B94CE3-BB5F-46D5-801F-B4A3BB20AE87,50,45.007931,1,Suppression (Wildfire),,,,4123.702628,327217.4239
42801,2021,CA,LRA,SKU,MEISS,2480,2021/04/05 00:00:00+00,2021/04/05 00:00:00+00,Debris,,21.88,21.863773,1,Suppression (Wildfire),,,,2282.702452,159533.5587
43061,2021,CA,USF,ANF,SPRINGS,1067,2021/04/05 00:00:00+00,2021/04/12 00:00:00+00,Unknown/Unidentified,1E90D394-7D43-403E-95A5-F6C80F0AAF2D,0.5,62.079422,7,Suppression (Wildfire),,,,5370.618914,369774.4199
43065,2021,CA,USF,LPF,CORRAL,734,2021/04/05 00:00:00+00,2021/04/06 00:00:00+00,Unknown/Unidentified,FBF407CC-2191-48A4-A542-748AEC6DA68C,20.79,17.290909,1,Suppression (Wildfire),,,,1313.595887,103841.9911
43063,2021,CA,USF,INF,ONION,521,2021/04/08 00:00:00+00,2021/04/12 00:00:00+00,Unknown/Unidentified,"534BBABC-BC30-4C90-885E-2CB17ACF57CD, poss campfir",85,85.538399,1,Suppression (Wildfire),,,,4859.846274,540524.324
42990,2021,CA,CDF,SLU,TRAIL,4961,2021/04/10 00:00:00+00,2021/04/10 00:00:00+00,Unknown/Unidentified,,8.889321862,8.8900337,1,Suppression (Wildfire),,,,1846.23265,54083.40452
43004,2021,CA,CDF,MVU,PASO,6752,2021/04/12 00:00:00+00,2021/04/13 00:00:00+00,Escaped Prescribed Burn,VMP needing aircraft upgraded to incident,28,26.795965,1,Suppression (Wildfire),,,,1833.83437,154438.8537
42818,2021,CA,CDF,SKU,BROWNELL,2683,2021/04/13 00:00:00+00,2021/04/13 00:00:00+00,Debris,,4.23,4.1511855,1,Suppression (Wildfire),,,,1084.379114,30385.9818
43040,2021,CA,LRA,VNC,RANCH,31592,2021/04/15 00:00:00+00,2021/04/15 00:00:00+00,Unknown/Unidentified,,1.8,1.8009844,6,Suppression (Wildfire),,,,373.7584272,10723.0293
42867,2021,CA,CDF,LNU,SODA,6134,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,Debris,,1.19,1.2086605,1,Suppression (Wildfire),,,,389.7807375,8055.446673
43006,2021,CA,CCO,KRN,FREEWAY,2117017,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,Vehicle,Name added,3.8,3.8220081,1,Suppression (Wildfire),,,,906.8241426,23087.49919
43041,2021,CA,CCO,VNC,SULPHUR,32346,2021/04/17 00:00:00+00,2021/04/17 00:00:00+00,Unknown/Unidentified,approximate location - 5 ac brush fire,3.1,4.3280935,6,Suppression (Wildfire),,,,586.8886529,25764.02482
43145,2021,CA,BLM,CDD,WILLOW,6676,2021/04/17 00:00:00+00,2021/04/29 00:00:00+00,Unknown/Unidentified,{4E974CB6-C9E7-49F6-84B4-0887060B2E4E},31,31.767662,7,Suppression (Wildfire),,,,4721.147444,195872.2921
42811,2021,CA,CDF,MEU,TURNOUT,4952,2021/04/18 00:00:00+00,2021/04/25 00:00:00+00,Escaped Prescribed Burn,,200,191.65131,1,Suppression (Wildfire),,,,11247.11277,1287947.595
42868,2021,CA,CDF,LNU,CERRITO,6212,2021/04/18 00:00:00+00,2021/04/18 00:00:00+00,Miscellaneous,,1,1.0564555,1,Suppression (Wildfire),,,,391.3540875,7094.747269
42964,2021,CA,CCO,LAC,TURNBULL,117398,2021/04/18 00:00:00+00,2021/04/18 00:00:00+00,Unknown/Unidentified, ,1.5,1.4671007,1,Suppression (Wildfire),,,,419.574015,8657.663039
43135,2021,CA,BLM,CDD,HIGHLINE,6804,2021/04/18 00:00:00+00,2021/04/24 00:00:00+00,Miscellaneous,{502F92DB-0CE5-44B3-A9A1-74ABCA615337},40,40.42638,7,Suppression (Wildfire),,,,9509.942934,232397.3094
43146,2021,CA,BLM,CDD,BACKUS,6791,2021/04/18 00:00:00+00,2021/04/19 00:00:00+00,Unknown/Unidentified,{C884DB77-9D51-4B2A-9A4F-847347B41355},26,26.613958,7,Suppression (Wildfire),,,,3074.905503,160721.1529
42869,2021,CA,CDF,LNU,MUNIZ,6305,2021/04/20 00:00:00+00,2021/04/20 00:00:00+00,Debris,,1.95,2.2278857,1,Suppression (Wildfire),,,,521.1592674,14745.22047
43012,2021,CA,CCO,KRN,GRAPEVINE,2117625,2021/04/20 00:00:00+00,2021/04/20 00:00:00+00,Vehicle,Crew 10 as 356,6,5.1856842,1,Suppression (Wildfire),,,,1241.40265,31299.75429
42820,2021,CA,CDF,SKU,MARY,2959,2021/04/22 00:00:00+00,2021/04/22 00:00:00+00,Escaped Prescribed Burn,,4.16,4.0595737,1,Suppression (Wildfire),,,,994.964289,29278.50405
43014,2021,CA,CCO,KRN,WOLVES,2117991,2021/04/22 00:00:00+00,2021/04/22 00:00:00+00,Escaped Prescribed Burn,,26,26.069542,2,Suppression (Wildfire),,,,1527.870096,157404.1845
43042,2021,CA,LRA,VNC,LAURIE,34581,2021/04/25 00:00:00+00,2021/04/25 00:00:00+00,Unknown/Unidentified,,3,3.041959,6,Suppression (Wildfire),,,,860.7990096,18099.14339
43181,2021,CA,CCO,KRN,Backus 2,2118345,2021/04/25 00:00:00+00,2021/04/25 00:00:00+00,Unknown/Unidentified,,4,2.8973522,1,Suppression (Wildfire),,,,777.9218719,17495.64623
42992,2021,CA,CDF,SLU,VISTA,5759,2021/04/27 00:00:00+00,2021/04/27 00:00:00+00,Debris,Escape Burn Pile,5.134953772,5.1352053,1,Suppression (Wildfire),,,,711.1946359,31311.63243
42870,2021,CA,CDF,LNU,TULLEY,6772,2021/04/28 00:00:00+00,2021/04/30 00:00:00+00,Debris,,62.4,62.661484,1,Suppression (Wildfire),,,,2981.475997,416141.9232
42886,2021,CA,CDF,LNU,SCOTTS,6769,2021/04/28 00:00:00+00,2021/04/28 00:00:00+00,Miscellaneous,,5,8.720953,1,Suppression (Wildfire),,,,1454.226318,58736.38171
42965,2021,CA,CCO,LAC,NORTH,128550,2021/04/28 00:00:00+00,2021/04/30 00:00:00+00,Unknown/Unidentified, ,650,552.19635,1,Suppression (Wildfire),,,,12210.64252,3295783.616
42871,2021,CA,CDF,LNU,WILSON,6827,2021/04/29 00:00:00+00,2021/04/29 00:00:00+00,Debris,,1.5,1.5523393,1,Suppression (Wildfire),,,,462.6340484,10328.98189
42891,2021,CA,CDF,LNU,SKY,6823,2021/04/29 00:00:00+00,2021/04/29 00:00:00+00,Debris,,67,58.346546,1,Suppression (Wildfire),,,,2873.109103,390167.8096
42905,2021,CA,CDF,TCU,CAMPO,5400,2021/04/29 00:00:00+00,2021/05/04 00:00:00+00,Debris,Escaped debris pile,159.96,159.97783,1,Suppression (Wildfire),,,,7467.235544,1050184.488
42966,2021,CA,LRA,LAC,VIRGENES,129683,2021/04/29 00:00:00+00,2021/04/29 00:00:00+00,Unknown/Unidentified, ,5,6.4611268,1,Suppression (Wildfire),,,,841.4407503,38272.47348
43174,2021,CA,LRA,VNC,COUNTRY,35741,2021/04/29 00:00:00+00,2021/04/30 00:00:00+00,Playing with Fire,,25,26.539749,8,Suppression (Wildfire),,,,1911.355896,157269.9128
43045,2021,CA,LRA,VNC,COYOTE,36183,2021/04/30 00:00:00+00,2021/05/01 00:00:00+00,Unknown/Unidentified,FIRIS aircraft,15,15.355308,3,Suppression (Wildfire),,,,1334.569588,91153.18625
42852,2021,CA,CDF,AEU,SALMON,11707,2021/05/01 00:00:00+00,2021/05/01 00:00:00+00,Unknown/Unidentified,,31.69,31.737623,1,Suppression (Wildfire),,,,2540.168887,211634.4909
43139,2021,CA,BLM,CDD,OWENS,7393,2021/05/01 00:00:00+00,2021/05/01 00:00:00+00,Miscellaneous,{5772D343-40DD-45A9-8F88-7ABDD560A165},1390,1390.0149,4,Suppression (Wildfire),,,,30887.31857,8548232.605
42930,2021,CA,CDF,MVU,SOUTHERN,7992,2021/05/02 00:00:00+00,2022/05/06 00:00:00+00,Equipment Use,Power tools,5365,5365.9019,7,Suppression (Wildfire),,,,55683.48803,30944913.79
42991,2021,CA,CDF,SLU,ANTELOPE,6125,2021/05/04 00:00:00+00,2021/05/04 00:00:00+00,Vehicle,,10.67571018,10.674259,1,Suppression (Wildfire),,,,2707.340827,65701.81037
43050,2021,CA,CDF,RRU,CREEK,59177,2021/05/04 00:00:00+00,2021/05/04 00:00:00+00,Unknown/Unidentified,,31,31.873814,1,Suppression (Wildfire),,,,2265.050144,186166.9595
43185,2021,CA,CDF,BDU,DEVORE,5483,2021/05/04 00:00:00+00,2021/05/04 00:00:00+00,Miscellaneous,7A114986-F379-4905-B44F-10240256EF10,14,13.806909,1,Suppression (Wildfire),,,,2189.944481,82032.75796
42819,2021,CA,CDF,SKU,HOVEY,3282,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,Debris,,4.75,4.7671065,1,Suppression (Wildfire),,,,909.0903613,34676.99765
42822,2021,CA,CDF,SKU,RANCH,3333,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,Debris,,1.83,1.6785529,1,Suppression (Wildfire),,,,594.3555453,12076.0073
42956,2021,CA,CDF,FKU,WATTS,6584,2021/05/05 00:00:00+00,2021/05/05 00:00:00+00,Miscellaneous,,11.9,11.887444,1,Suppression (Wildfire),,,,1546.41664,75282.09459
42993,2021,CA,CDF,SLU,IRON,6228,2021/05/06 00:00:00+00,2021/05/06 00:00:00+00,Miscellaneous,,1.248601884,1.2485719,1,Suppression (Wildfire),,,,327.2343295,7645.877743
43082,2021,CA,CDF,RRU,CARY,60063,2021/05/06 00:00:00+00,2021/05/10 00:00:00+00,Unknown/Unidentified,F7EF4106-2314-4CC3-9451-A818E12121F4,14,14.006927,6,Suppression (Wildfire),,,,1246.008548,81929.67476
42809,2021,CA,CDF,BTU,GUNNISON,5834,2021/05/08 00:00:00+00,2021/05/12 00:00:00+00,Equipment Use,,548,548.99371,1,Suppression (Wildfire),,,,10415.38178,3775210.88
42872,2021,CA,CDF,LNU,COUNTY,7374,2021/05/08 00:00:00+00,2021/05/08 00:00:00+00,Power Line,,2.55,2.8543985,1,Suppression (Wildfire),,,,638.5582904,19001.35042
42873,2021,CA,CDF,LNU,LOPEZ,7390,2021/05/08 00:00:00+00,2021/05/11 00:00:00+00,Equipment Use,,53.8,55.250637,1,Suppression (Wildfire),,,,3198.162964,361697.5033
42889,2021,CA,CDF,LNU,GREEN,7410,2021/05/08 00:00:00+00,2021/05/08 00:00:00+00,Debris,,3,8.6558437,1,Suppression (Wildfire),,,,1538.644948,58145.91314
43033,2021,CA,LRA,LFD,BROADWAY,11521,2021/05/08 00:00:00+00,2021/05/08 00:00:00+00,Unknown/Unidentified,"Linda Fire Department, LFPD 2021-1280132",94,60.395584,4,Suppression (Wildfire),,,,3771.293377,405824.3333
43118,2021,CA,USF,SQF,DRY,964,2021/05/09 00:00:00+00,2021/05/14 00:00:00+00,Unknown/Unidentified,B9798227-DED0-472F-919B-8D75F2E29C4A,30.5,31.506275,6,Suppression (Wildfire),,,,3923.876592,193104.926
42994,2021,CA,CDF,SLU,TWITCHELL,6410,2021/05/10 00:00:00+00,2021/05/10 00:00:00+00,Vehicle,,8.5,8.925045,6,Suppression (Wildfire),,,,2025.305304,53981.66661
43003,2021,CA,CDF,TUU,BUZZARD,166,2021/05/11 00:00:00+00,2021/05/11 00:00:00+00,Equipment Use,,70,70.246712,1,Suppression (Wildfire),,,,3900.183397,441414.7608
43066,2021,CA,USF,BDF,BLUE,7800,2021/05/11 00:00:00+00,2021/05/19 00:00:00+00,Miscellaneous,EB208DD5-D7CF-4F29-B7ED-F1A71AAB8628,11,10.413804,1,Suppression (Wildfire),,,,1285.11258,61909.65532
42849,2021,CA,CDF,NEU,QUAIL,11859,2021/05/12 00:00:00+00,2021/05/12 00:00:00+00,Miscellaneous,,25,25.350592,1,Suppression (Wildfire),,,,2361.26222,171304.8828
42967,2021,CA,CCO,LAC,PINE,144343,2021/05/12 00:00:00+00,2021/05/14 00:00:00+00,Unknown/Unidentified, ,450,441.25226,1,Suppression (Wildfire),,,,21430.13485,2631239.531
43142,2021,CA,BLM,NOD,R-1 ROCK,2448,2021/05/14 00:00:00+00,2021/05/18 00:00:00+00,Unknown/Unidentified,{FB0C277B-83B8-40CF-AC78-1BA28C2B2C29},12,12.325816,1,Suppression (Wildfire),,,,1675.70405,87600.63053
42968,2021,CA,LRA,LAC,PALISADES,1448,2021/05/15 00:00:00+00,2021/05/21 00:00:00+00,Unknown/Unidentified, ,30,1202.6484,1,Suppression (Wildfire),,,,19990.11432,7115175.517
42874,2021,CA,CDF,LNU,MOODY,7966,2021/05/16 00:00:00+00,2021/05/17 00:00:00+00,Miscellaneous,,17.8,20.242249,1,Suppression (Wildfire),,,,1689.146471,134086.8933
43133,2021,CA,BLM,CND,HANDLINE,1047,2021/05/18 00:00:00+00,2021/05/19 00:00:00+00,Unknown/Unidentified,{ADC69621-8ED5-47D6-AC37-61BBF4AE1198},19,19.107351,6,Suppression (Wildfire),,,,3350.891834,115522.2613
42844,2021,CA,LRA,NEU,WISE,124781,2021/05/19 00:00:00+00,2021/05/20 00:00:00+00,Power Line,,18,18.264101,1,Suppression (Wildfire),,,,1544.113384,122304.3826
42858,2021,CA,CDF,AEU,SETTLERS,13605,2021/05/19 00:00:00+00,2021/05/19 00:00:00+00,Equipment Use,,45.15,45.351231,1,Suppression (Wildfire),,,,3378.575398,300596.4444
42853,2021,CA,CDF,AEU,BELL,13708,2021/05/20 00:00:00+00,2021/05/20 00:00:00+00,Equipment Use,,18.37,18.612055,1,Suppression (Wildfire),,,,1628.985844,123299.0136
42813,2021,CA,CDF,MEU,TOMKI,6427,2021/05/21 00:00:00+00,2021/05/24 00:00:00+00,Unknown/Unidentified,,18,18.172989,1,Suppression (Wildfire),,,,2539.833688,123207.032
43067,2021,CA,USF,LPF,GIBRALTAR,1128,2021/05/22 00:00:00+00,2021/05/27 00:00:00+00,Unknown/Unidentified,2DFD362C-EE13-48DB-8411-7A59BB6C7579,25,25.366325,1,Suppression (Wildfire),,,,2824.424565,151575.228
42840,2021,CA,LRA,NEU,FIDDYMENT,12790,2021/05/23 00:00:00+00,2021/05/23 00:00:00+00,Unknown/Unidentified,,55,55.115013,5,Suppression (Wildfire),,,,4411.860916,368047.936
43022,2021,CA,LRA,KRN,LAVAL,2123189,2021/05/23 00:00:00+00,2021/05/23 00:00:00+00,Unknown/Unidentified,,3,2.9296131,1,Suppression (Wildfire),,,,710.9957374,17706.65942
42995,2021,CA,CDF,SLU,INDEPENDENCE,7155,2021/05/24 00:00:00+00,2021/05/24 00:00:00+00,Equipment Use,,1.7,1.9235195,5,Suppression (Wildfire),,,,434.8527862,11833.21959
42875,2021,CA,CDF,LNU,WEST,8516,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,Vehicle,,2,2.5883801,1,Suppression (Wildfire),,,,540.4750705,17132.08334
42876,2021,CA,CDF,LNU,GROVE,8530,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,Unknown/Unidentified,,8.4,8.7654066,1,Suppression (Wildfire),,,,1159.548581,57675.98842
43024,2021,CA,LRA,KRN,MOUNTAIN,2123732,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,Unknown/Unidentified,,15,15.710131,1,Suppression (Wildfire),,,,2354.517123,95985.25861
43057,2021,CA,CCO,ORC,WINDY RIDGE,21061702,2021/05/26 00:00:00+00,2021/05/26 00:00:00+00,Unknown/Unidentified,,1.66,1.6632944,1,Suppression (Wildfire),,,,593.6791647,9771.501475
42906,2021,CA,CDF,TCU,MILE,6637,2021/05/27 00:00:00+00,2021/05/28 00:00:00+00,Arson,,507.71,507.85242,1,Suppression (Wildfire),,,,10016.00295,3304328.948
42923,2021,CA,CDF,TGU,GRAHAM,6156,2021/05/27 00:00:00+00,2021/05/27 00:00:00+00,Equipment Use,,14.3,14.357261,1,Suppression (Wildfire),,,,1803.091169,100359.4237
42948,2021,CA,CDF,FKU,BAKER,7927,2021/05/27 00:00:00+00,2021/05/30 00:00:00+00,Arson,,25.5,24.946945,1,Suppression (Wildfire),,,,1811.267532,157418.3798
42933,2021,CA,CDF,MVU,BORDER 9,9705,2021/05/28 00:00:00+00,2021/05/31 00:00:00+00,Miscellaneous,,15,15.369154,6,Suppression (Wildfire),,,,1571.356985,87824.917
42877,2021,CA,CDF,LNU,ACACIA,8736,2021/05/29 00:00:00+00,2021/05/29 00:00:00+00,Equipment Use,,6.11,6.0820489,1,Suppression (Wildfire),,,,1055.994916,40184.5893
42821,2021,CA,CDF,SKU,MEAMBER,4142,2021/05/30 00:00:00+00,2021/05/30 00:00:00+00,Debris,,2.34,2.3006434,1,Suppression (Wildfire),,,,586.9836072,16686.0042
42983,2021,CA,CDF,BEU,SARGENT,3247,2021/05/30 00:00:00+00,2021/05/31 00:00:00+00,Debris,,1100,1117.8993,7,Suppression (Wildfire),,,,12596.68798,6927974.258
42841,2021,CA,CDF,NEU,HUTTO,13592,2021/05/31 00:00:00+00,2021/05/31 00:00:00+00,Equipment Use,,11,11.462569,1,Suppression (Wildfire),,,,1489.562814,77278.06543
42843,2021,CA,CDF,NEU,SPENCEVILLE,13577,2021/05/31 00:00:00+00,2021/06/04 00:00:00+00,Unknown/Unidentified,,22,21.819212,5,Suppression (Wildfire),,,,1658.177463,146961.2148
42954,2021,CA,CDF,FKU,SLOPE,8175,2021/05/31 00:00:00+00,2021/06/03 00:00:00+00,Power Line,,24,23.996752,1,Suppression (Wildfire),,,,2092.672617,151983.8002
43008,2021,CA,CCO,KRN,SABODAN,2124650,2021/06/01 00:00:00+00,2021/06/01 00:00:00+00,Equipment Use,,1.7,1.7519983,1,Suppression (Wildfire),,,,626.6847844,10596.62645
43184,2021,CA,CDF,RRU,COYOTE,73166,2021/06/02 00:00:00+00,2021/06/06 00:00:00+00,Miscellaneous,456D9A2D-878B-4900-B93D-DAF115559CF0,43,42.75489,1,Suppression (Wildfire),,,,3495.827569,251915.6685
43009,2021,CA,LRA,KRN,LAND,2125006,2021/06/03 00:00:00+00,2021/06/03 00:00:00+00,Unknown/Unidentified,,3,3.0604029,1,Suppression (Wildfire),,,,861.60353,18649.18398
42823,2021,CA,CDF,SCU,STUHR,4064,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,Miscellaneous,,21.6,21.635662,1,Suppression (Wildfire),,,,1600.129901,138728.3273
42980,2021,CA,CDF,BEU,REGIONAL,3380,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,Miscellaneous,,2.7,2.6357076,7,Suppression (Wildfire),,,,676.5536045,16564.71222
42996,2021,CA,CDF,SLU,TOWER,7714,2021/06/05 00:00:00+00,2021/06/05 00:00:00+00,Unknown/Unidentified,,18,16.290476,5,Suppression (Wildfire),,,,1468.536705,99274.60939
42952,2021,CA,CDF,FKU,OWENS,8517,2021/06/06 00:00:00+00,2021/06/08 00:00:00+00,Miscellaneous,,18,17.974072,1,Suppression (Wildfire),,,,1763.181938,114103.0071
42953,2021,CA,CDF,FKU,RUTH 2,8521,2021/06/06 00:00:00+00,2021/06/08 00:00:00+00,Equipment Use,,13.3,13.305096,1,Suppression (Wildfire),,,,1702.75225,83972.91174
42904,2021,CA,LRA,LNU,KIWI,9470,2021/06/07 00:00:00+00,2021/06/07 00:00:00+00,Equipment Use,,1.8,1.7588596,1,Suppression (Wildfire),,,,489.9099888,11575.73481
42814,2021,CA,CDF,LMU,ROUND,3037,2021/06/08 00:00:00+00,2021/06/08 00:00:00+00,Unknown/Unidentified,,1,1.6998132,1,Suppression (Wildfire),,,,611.3045701,11905.72169
42847,2021,CA,CDF,NEU,INTANKO,14434,2021/06/08 00:00:00+00,2021/06/16 00:00:00+00,Unknown/Unidentified,,939,938.93988,1,Suppression (Wildfire),,,,16870.9325,6318144.013
42864,2021,CA,CCO,SBC,BALLARD,6763,2021/06/08 00:00:00+00,2021/06/09 00:00:00+00,Debris,,37,37.157303,1,Suppression (Wildfire),,,,4835.326818,222814.4215
42810,2021,CA,LRA,BDU,FARMINGTON,7748,2021/06/09 00:00:00+00,2021/06/11 00:00:00+00,Unknown/Unidentified,,249,248.61754,2,Suppression (Wildfire),,,,9309.880253,1481024.227
42890,2021,CA,CDF,LNU,CREEK WEST,9514,2021/06/09 00:00:00+00,2021/06/10 00:00:00+00,Arson,,34,18.521908,1,Suppression (Wildfire),,,,1364.235275,123894.0845
42934,2021,CA,DOD,MCP,SIERRA,1478,2021/06/09 00:00:00+00,2021/06/11 00:00:00+00,Unknown/Unidentified,Fire is located on Camp Pendleton Military Base.,1000,968.2691,7,Suppression (Wildfire),,,,17180.72018,5627170.545
42950,2021,CA,CDF,FKU,GOLD,8672,2021/06/09 00:00:00+00,2021/06/10 00:00:00+00,Unknown/Unidentified,,60,60.24131,1,Suppression (Wildfire),,,,3759.149642,383285.3052
43129,2021,CA,BLM,CDD,DESERT,9281,2021/06/09 00:00:00+00,2021/06/17 00:00:00+00,Miscellaneous,{E2C3AED4-9CF8-4A5A-96CC-CB30635740FB},216,216.62152,7,Suppression (Wildfire),,,,10830.35988,1241887.875
43155,2021,CA,FWS,LUR,TURKEY,556,2021/06/10 00:00:00+00,2021/06/11 00:00:00+00,Unknown/Unidentified,,175,171.39078,1,,,,,9241.683823,1059602.539
42921,2021,CA,LRA,,SMITH,6832,2021/06/11 00:00:00+00,2021/06/11 00:00:00+00,Equipment Use,Tehama County Fire Department,9.45,9.4468956,1,Suppression (Wildfire),,,,1322.699479,65249.2452
42957,2021,CA,CDF,SHU,MALLARD,5832,2021/06/11 00:00:00+00,2021/06/11 00:00:00+00,Equipment Use,vegetation into structure with structure destroyed,4,4.217206,6,Suppression (Wildfire),,,,788.7741594,29556.32217
42850,2021,CA,CDF,NEU,SPRING,14801,2021/06/12 00:00:00+00,2021/06/16 00:00:00+00,Equipment Use,,28,18.209747,1,Suppression (Wildfire),,,,1789.660769,123101.9785
43161,2021,CA,CCO,KRN,PARK,2126710,2021/06/12 00:00:00+00,2021/06/12 00:00:00+00,Vehicle,,2,2.0920525,1,Suppression (Wildfire),,,,671.9723123,12587.0235
42839,2021,CA,CDF,NEU,BEALE,14952,2021/06/13 00:00:00+00,2021/06/19 00:00:00+00,Power Line,,201,201.30299,1,Suppression (Wildfire),,,,7798.924221,1356606.358
42854,2021,CA,CDF,AEU,GOOSE,16510,2021/06/13 00:00:00+00,2021/06/13 00:00:00+00,Equipment Use,,65.77,65.680916,1,Suppression (Wildfire),,,,3444.848792,432205.4703
42892,2021,CA,CDF,LNU,MUSTANG,9778,2021/06/13 00:00:00+00,2021/06/13 00:00:00+00,Arson,,7.8,7.7337265,1,Suppression (Wildfire),,,,880.1330076,51569.26651
43068,2021,CA,USF,BDF,FLATS,9477,2021/06/13 00:00:00+00,2021/06/29 00:00:00+00,Miscellaneous,CE1E4E85-89B0-439D-BA6A-045F3BE5FA1E,341,342.57101,6,Suppression (Wildfire),,,,10930.81875,2002828.576
43081,2021,CA,USF,BDF,CLOUD,9443,2021/06/13 00:00:00+00,2021/06/13 00:00:00+00,Miscellaneous,07F59657-A08F-4C9D-A795-CBEEBA2B9C7F,17,16.938084,6,Suppression (Wildfire),,,,2241.213226,100420.8227
42826,2021,CA,LRA,SCU,PIERCY,4308,2021/06/14 00:00:00+00,2021/06/14 00:00:00+00,Unknown/Unidentified,,39.66,39.474987,1,Suppression (Wildfire),,,,2560.512035,252569.7686
42893,2021,CA,CDF,LNU,OAK,9827,2021/06/14 00:00:00+00,2021/06/14 00:00:00+00,Equipment Use,,2,2.8424911,1,Suppression (Wildfire),,,,555.3291773,18991.36551
43044,2021,CA,CCO,VNC,CASITAS,49572,2021/06/14 00:00:00+00,2021/06/15 00:00:00+00,Unknown/Unidentified,"FIRIS AEVEX 6/15 @ 00:20:01 UTC, Agency = BOR",188,188.17551,3,Suppression (Wildfire),,,,5112.766367,1122120.179
42837,2021,CA,CDF,SHU,ROCK,5984,2021/06/15 00:00:00+00,2021/06/19 00:00:00+00,Equipment Use, ,107.7,107.16455,1,Suppression (Wildfire),,,,4574.984404,753830.9989
42922,2021,CA,FWS,SWR,DAIRY,7011,2021/06/15 00:00:00+00,2021/06/15 00:00:00+00,Debris,FWS,165,161.23392,1,Suppression (Wildfire),,,,6686.923225,1116694.054
43016,2021,CA,BLM,CND,YANKEE,2127326,2021/06/15 00:00:00+00,2021/06/16 00:00:00+00,Vehicle,,35,35.210266,1,Suppression (Wildfire),,,,5889.279636,216287.9842
43051,2021,CA,CDF,RRU,KATHRYN,79394,2021/06/15 00:00:00+00,2021/06/15 00:00:00+00,Unknown/Unidentified,,15,18.46991,1,Suppression (Wildfire),,,,1782.158574,108179.4842
43053,2021,CA,CCO,ORC,LAGUNA,21070902,2021/06/16 00:00:00+00,2021/06/16 00:00:00+00,Unknown/Unidentified,,12.6,10.629669,1,Suppression (Wildfire),,,,2761.005063,62165.11099
